objectid,autonomia,carretera,causa,fechahora_ini,hacia,matricula,nivel,pk_final,pk_inicial,poblacion,provincia,ref_incidencia,sentido,tipo,tipolocalizacion,version_incidencia,x,xml_fragment,xml_id,xml_matched_element,xml_parent_child_pos,xml_parent_id,y,x1,y1,actualizado
6603796,MADRID,A-2,OBRAS EN GENERAL,2020/07/09 08:28:00,,M,VERDE,35,34,ORUGA (LA),MADRID,OM007098143,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,405043564,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>ORUGA (LA)</poblacion>
<fechahora_ini>2020-07-09 08:28</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-2</carretera>
<pk_inicial>  34.0</pk_inicial>
<pk_final>  35.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007098143</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.5043564</x>
<y>-3.3316106</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.368,incidencia,,,-33316106,-3.3316106,40.5043564,21/07/2020 13:03:27
6603797,MADRID,A-2,OBRAS EN GENERAL,2020/06/21 21:15:00,,M,VERDE,35,34,ORUGA (LA),MADRID,OM006218038,CRECIENTE DE LA KILOMETRICA,OBRAS,0,1,405043564,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>ORUGA (LA)</poblacion>
<fechahora_ini>2020-06-21 21:15</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-2</carretera>
<pk_inicial>  34.0</pk_inicial>
<pk_final>  35.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM006218038</ref_incidencia>
<version_incidencia>01</version_incidencia>
<x>40.5043564</x>
<y>-3.3316106</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.369,incidencia,,,-33316106,-3.3316106,40.5043564,21/07/2020 13:03:27
6603798,MADRID,A-5,OBRAS EN GENERAL,2020/07/07 19:36:00,,M,VERDE,18.9,18.9,PEÑACA,MADRID,OM007078329,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,403323143,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>PEÑACA</poblacion>
<fechahora_ini>2020-07-07 19:36</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-5</carretera>
<pk_inicial>  18.9</pk_inicial>
<pk_final>  18.9</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007078329</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.3323143</x>
<y>-3.8875064</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.370,incidencia,,,-38875064,-3.8875064,40.3323143,21/07/2020 13:03:27
6603799,MADRID,A-3,TRABAJOS DE MANTENIMIENTO,2020/07/21 09:52:00,,M,VERDE,39,38,PERALES DE TAJUÑA,MADRID,OM007218074,CRECIENTE DE LA KILOMETRICA,OBRAS,0,3,402482019,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>PERALES DE TAJUÑA</poblacion>
<fechahora_ini>2020-07-21 09:52</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-3</carretera>
<pk_inicial>  38.0</pk_inicial>
<pk_final>  39.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007218074</ref_incidencia>
<version_incidencia>03</version_incidencia>
<x>40.2482019</x>
<y>-3.348923</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.371,incidencia,,,-3348923,-3.348923,40.2482019,21/07/2020 13:03:27
6603800,MADRID,M-604,REASFALTADO,2019/08/05 10:17:00,,M,AMARILLO,30,25,RASCAFRIA,MADRID,OM908058120,AMBOS SENTIDOS,OBRAS,0,1,409074989,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>REASFALTADO</causa>
<poblacion>RASCAFRIA</poblacion>
<fechahora_ini>2019-08-05 10:17</fechahora_ini>
<nivel>AMARILLO</nivel>
<carretera>M-604</carretera>
<pk_inicial>  25.0</pk_inicial>
<pk_final>  30.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>OM908058120</ref_incidencia>
<version_incidencia>01</version_incidencia>
<x>40.9074989</x>
<y>-3.8753424</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.372,incidencia,,,-38753424,-3.8753424,40.9074989,21/07/2020 13:03:27
6603801,MADRID,M-208,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:19:00,,M,VERDE,5,0,SERNA (LA),MADRID,OM007218046,AMBOS SENTIDOS,OBRAS,0,2,4031942,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>SERNA (LA)</poblacion>
<fechahora_ini>2020-07-21 07:19</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-208</carretera>
<pk_inicial>   0.0</pk_inicial>
<pk_final>   5.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>OM007218046</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.31942</x>
<y>-3.46356</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.373,incidencia,,,-346356,-3.46356,40.31942,21/07/2020 13:03:27
6603802,MADRID,M-206,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:19:00,,M,VERDE,6,5.9,SOTO DE ALDOVEA,MADRID,OM007219042,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,40430788,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>SOTO DE ALDOVEA</poblacion>
<fechahora_ini>2020-07-21 07:19</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-206</carretera>
<pk_inicial>   5.9</pk_inicial>
<pk_final>   6.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007219042</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.430788</x>
<y>-3.445734</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.374,incidencia,,,-3445734,-3.445734,40.430788,21/07/2020 13:03:27
6603803,MADRID,M-300,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:20:00,,M,VERDE,32,31.3,SOTO DE LA CIUDAD Y GERAFIN,MADRID,OM007218047,AMBOS SENTIDOS,OBRAS,0,2,404685977,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>SOTO DE LA CIUDAD Y GERAFIN</poblacion>
<fechahora_ini>2020-07-21 07:20</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-300</carretera>
<pk_inicial>  31.3</pk_inicial>
<pk_final>  32.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>OM007218047</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.4685977</x>
<y>-3.4206606</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.375,incidencia,,,-34206606,-3.4206606,40.4685977,21/07/2020 13:03:27
6603804,MADRID,M-100,OBRAS EN GENERAL,2020/07/21 10:07:00,,M,VERDE,7.5,6.9,TOROTE Y SOTO ESPINILLOS,MADRID,OM007218206,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,405244382,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>TOROTE Y SOTO ESPINILLOS</poblacion>
<fechahora_ini>2020-07-21 10:07</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-100</carretera>
<pk_inicial>   6.9</pk_inicial>
<pk_final>   7.5</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007218206</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.5244382</x>
<y>-3.4166655</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.376,incidencia,,,-34166655,-3.4166655,40.5244382,21/07/2020 13:03:27
6603805,MADRID,M-404,OBRAS EN GENERAL,2020/07/21 11:39:00,,M,VERDE,28.7,25.3,TORREJON DE VELASCO,MADRID,OM007219204,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,401952068,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>TORREJON DE VELASCO</poblacion>
<fechahora_ini>2020-07-21 11:39</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-404</carretera>
<pk_inicial>  25.3</pk_inicial>
<pk_final>  28.7</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007219204</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.1952068</x>
<y>-3.7885014</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.377,incidencia,,,-37885014,-3.7885014,40.1952068,21/07/2020 13:03:27
6603806,MADRID,M-208,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:19:00,,M,VERDE,10.3,5,VELILLA DE SAN ANTONIO,MADRID,OM007219043,AMBOS SENTIDOS,OBRAS,0,2,403605825,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>VELILLA DE SAN ANTONIO</poblacion>
<fechahora_ini>2020-07-21 07:19</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-208</carretera>
<pk_inicial>   5.0</pk_inicial>
<pk_final>  10.3</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>OM007219043</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>40.3605825</x>
<y>-3.4813784</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.378,incidencia,,,-34813784,-3.4813784,40.3605825,21/07/2020 13:03:27
6603807,MADRID,M-137,OBRAS EN GENERAL,2020/07/21 10:53:00,,M,VERDE,11.6,0,VENTA DE MEA Y CALCETAS,MADRID,OM007218215,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,410067,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>VENTA DE MEA Y CALCETAS</poblacion>
<fechahora_ini>2020-07-21 10:53</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-137</carretera>
<pk_inicial>   0.0</pk_inicial>
<pk_final>  11.6</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007218215</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>41.0067</x>
<y>-3.63343</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.379,incidencia,,,-363343,-3.63343,41.0067,21/07/2020 13:03:27
6603808,MADRID,M-137,OBRAS EN GENERAL,2020/07/21 10:53:00,,M,VERDE,0,11.6,VENTA DE MEA Y CALCETAS,MADRID,OM007219198,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,410477319,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MADRID</autonomia>
<provincia>MADRID</provincia>
<matricula>M</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>VENTA DE MEA Y CALCETAS</poblacion>
<fechahora_ini>2020-07-21 10:53</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>M-137</carretera>
<pk_inicial>  11.6</pk_inicial>
<pk_final>   0.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OM007219198</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>41.0477319</x>
<y>-3.5390931</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.380,incidencia,,,-35390931,-3.5390931,41.0477319,21/07/2020 13:03:27
6603809,ANDALUCIA,A-7204,OBRAS EN GENERAL,2020/07/21 07:20:00,,MA,ROJO,20.4,14.5,ALFARNATEJO,MALAGA,MA007219044,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,369414445,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>ALFARNATEJO</poblacion>
<fechahora_ini>2020-07-21 07:20</fechahora_ini>
<nivel>ROJO</nivel>
<carretera>A-7204</carretera>
<pk_inicial>  14.5</pk_inicial>
<pk_final>  20.4</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MA007219044</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>36.9414445</x>
<y>-4.2402741</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.381,incidencia,,,-42402741,-4.2402741,36.9414445,21/07/2020 13:03:27
6603810,ANDALUCIA,A-7204,OBRAS EN GENERAL,2020/07/21 07:20:00,,MA,ROJO,14.5,20.4,ALFARNATEJO,MALAGA,MA007219045,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,369270519,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>ALFARNATEJO</poblacion>
<fechahora_ini>2020-07-21 07:20</fechahora_ini>
<nivel>ROJO</nivel>
<carretera>A-7204</carretera>
<pk_inicial>  20.4</pk_inicial>
<pk_final>  14.5</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MA007219045</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>36.9270519</x>
<y>-4.2802151</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.382,incidencia,,,-42802151,-4.2802151,36.9270519,21/07/2020 13:03:27
6603811,ANDALUCIA,A-7,OBRAS EN GENERAL,2020/07/01 14:58:00,,MA,VERDE,222.4,220.8,BENALMADENA,MALAGA,MA007019240,CRECIENTE DE LA KILOMETRICA,OBRAS,0,1,366066473,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>BENALMADENA</poblacion>
<fechahora_ini>2020-07-01 14:58</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-7</carretera>
<pk_inicial> 220.8</pk_inicial>
<pk_final> 222.4</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MA007019240</ref_incidencia>
<version_incidencia>01</version_incidencia>
<x>36.6066473</x>
<y>-4.5537092</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.383,incidencia,,,-45537092,-4.5537092,36.6066473,21/07/2020 13:03:27
6603812,ANDALUCIA,A-373,OBRAS EN GENERAL,2020/07/21 07:32:00,,MA,VERDE,66.9,47.1,CORTES DE LA FRONTERA,MALAGA,MA007219053,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,366227941,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>CORTES DE LA FRONTERA</poblacion>
<fechahora_ini>2020-07-21 07:32</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-373</carretera>
<pk_inicial>  47.1</pk_inicial>
<pk_final>  66.9</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MA007219053</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>36.6227941</x>
<y>-5.3967311</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.384,incidencia,,,-53967311,-5.3967311,36.6227941,21/07/2020 13:03:27
6603813,ANDALUCIA,A-7100,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:33:00,,MA,VERDE,4,0,GUARO,MALAGA,MA007218058,AMBOS SENTIDOS,OBRAS,0,2,3667663,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>GUARO</poblacion>
<fechahora_ini>2020-07-21 07:33</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-7100</carretera>
<pk_inicial>   0.0</pk_inicial>
<pk_final>   4.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>MA007218058</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>36.67663</x>
<y>-4.80378</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.385,incidencia,,,-480378,-4.80378,36.67663,21/07/2020 13:03:27
6603814,ANDALUCIA,MA-3107,OBRAS EN GENERAL,2020/07/08 17:20:00,,MA,VERDE,9,10,RIO,MALAGA,MA007088301,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,368764603,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>RIO</poblacion>
<fechahora_ini>2020-07-08 17:20</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>MA-3107</carretera>
<pk_inicial>  10.0</pk_inicial>
<pk_final>   9.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MA007088301</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>36.8764603</x>
<y>-4.2532276</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.386,incidencia,,,-42532276,-4.2532276,36.8764603,21/07/2020 13:03:27
6603815,ANDALUCIA,A-373,OBRAS EN GENERAL,2020/07/21 07:32:00,,MA,VERDE,47.1,66.9,SIERRA,MALAGA,MA007218056,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,365814201,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ANDALUCIA</autonomia>
<provincia>MALAGA</provincia>
<matricula>MA</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>SIERRA</poblacion>
<fechahora_ini>2020-07-21 07:32</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-373</carretera>
<pk_inicial>  66.9</pk_inicial>
<pk_final>  47.1</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MA007218056</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>36.5814201</x>
<y>-5.2981363</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.387,incidencia,,,-52981363,-5.2981363,36.5814201,21/07/2020 13:03:27
6603816,MURCIA,A-7,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:01:00,,MU,VERDE,650.6,650.4,PUERTO LUMBRERAS,MURCIA,MU007218099,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,37572855,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MURCIA</autonomia>
<provincia>MURCIA</provincia>
<matricula>MU</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>PUERTO LUMBRERAS</poblacion>
<fechahora_ini>2020-07-21 08:01</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-7</carretera>
<pk_inicial> 650.4</pk_inicial>
<pk_final> 650.6</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>MU007218099</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>37.572855</x>
<y>-1.802781</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.388,incidencia,,,-1802781,-1.802781,37.572855,21/07/2020 13:03:27
6603817,MURCIA,RM-C5,OBRAS EN GENERAL,2020/06/18 09:33:00,,MU,VERDE,19.6,19.6,ZARZADILLA DE TOTANA,MURCIA,MU006189222,AMBOS SENTIDOS,OBRAS,0,1,379714183,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>MURCIA</autonomia>
<provincia>MURCIA</provincia>
<matricula>MU</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>ZARZADILLA DE TOTANA</poblacion>
<fechahora_ini>2020-06-18 09:33</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>RM-C5</carretera>
<pk_inicial>  19.6</pk_inicial>
<pk_final>  19.6</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>MU006189222</ref_incidencia>
<version_incidencia>01</version_incidencia>
<x>37.9714183</x>
<y>-1.5304086</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.389,incidencia,,,-15304086,-1.5304086,37.9714183,21/07/2020 13:03:27
6603818,NAVARRA,AP-15,TRABAJOS DE MANTENIMIENTO,2020/07/15 15:52:00,,NA,AMARILLO,27,29,MARCILLA,NAVARRA,NA007159289,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,1,423277128,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>NAVARRA</autonomia>
<provincia>NAVARRA</provincia>
<matricula>NA</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>MARCILLA</poblacion>
<fechahora_ini>2020-07-15 15:52</fechahora_ini>
<nivel>AMARILLO</nivel>
<carretera>AP-15</carretera>
<pk_inicial>  29.0</pk_inicial>
<pk_final>  27.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>NA007159289</ref_incidencia>
<version_incidencia>01</version_incidencia>
<x>42.3277128</x>
<y>-1.7253017</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.390,incidencia,,,-17253017,-1.7253017,42.3277128,21/07/2020 13:03:27
6603819,ASTURIAS,A-8,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:00:00,,O,VERDE,356,356.2,ABAYU,ASTURIAS,OO007218089,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,434872037,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ASTURIAS</autonomia>
<provincia>ASTURIAS</provincia>
<matricula>O</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>ABAYU</poblacion>
<fechahora_ini>2020-07-21 08:00</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-8</carretera>
<pk_inicial> 356.2</pk_inicial>
<pk_final> 356.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OO007218089</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.4872037</x>
<y>-5.4447224</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.391,incidencia,,,-54447224,-5.4447224,43.4872037,21/07/2020 13:03:27
6603820,ASTURIAS,N-630,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:33:00,,O,VERDE,38.5,37.5,ARGAME,ASTURIAS,OO007218060,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,43299662,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>ASTURIAS</autonomia>
<provincia>ASTURIAS</provincia>
<matricula>O</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>ARGAME</poblacion>
<fechahora_ini>2020-07-21 07:33</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-630</carretera>
<pk_inicial>  37.5</pk_inicial>
<pk_final>  38.5</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OO007218060</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.299662</x>
<y>-5.8825341</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.392,incidencia,,,-58825341,-5.8825341,43.299662,21/07/2020 13:03:27
